,age,income,member,spend
1227,74.10890381385718,56159.71851250611,1,5182
1228,64.42078299733558,39759.51250358313,0,3657
1229,52.789497500646036,54399.787550454756,1,5140
1230,69.86592519839026,47061.81526646488,0,3939
1231,35.23911477467577,63824.003612156404,1,5486
1232,51.91090383436295,59063.399076623406,1,5237
1233,36.20424282781143,67439.77729188552,0,4395
1234,78.02867224761154,41976.74507732936,0,3603
1235,32.0241706522044,57868.09262794822,1,5137
1236,18.975770859568676,50004.58094633653,0,3911
1237,38.203000204235366,54446.972175097544,0,4130
1238,49.15558261212789,63736.97068850805,1,5389
1239,19.758501922264657,46680.191339309364,0,3731
1240,52.673394602102256,66903.84968956912,1,5563
1241,72.20553204697627,41885.50078899489,0,3615
1242,61.693396053833546,67070.23340732968,0,4548
1243,56.62403602465486,53595.49677645666,1,5064
1244,77.26962854391158,48833.93238976718,1,4911
1245,77.41331869821056,56463.96932834024,0,4213
1246,69.10452112160017,75515.39916170841,0,4742
1247,55.67999453792277,40923.438079058185,0,3667
1248,48.24140268885782,48222.175966285715,0,3868
1249,18.825599021280972,28042.379849341338,0,3016
1250,55.588238186045565,30018.364846704357,0,3157
1251,79.32346067212492,54334.58762451465,0,3910
1252,68.7222651014898,42480.13478366549,1,4728
1253,39.117487920829824,39895.386302517014,0,3690
1254,27.426915552754167,42471.58767914212,1,4624
1255,66.61163409696356,47411.358523469105,0,3783
1256,64.12414487916797,37628.02133050252,0,3677
1257,77.95690110271804,49301.1083068979,1,4804
1258,72.24022644023901,52212.48834873459,1,4975
1259,52.45108276688926,54128.14321910457,0,4137
1260,24.279623311814014,55448.36730912413,1,4991
1261,47.977040819805524,46440.57914330375,0,3899
1262,37.44909334938366,51989.956105787714,0,4022
1263,49.76932588554007,42986.14807455681,0,3739
1264,36.7054976276585,43224.842603595236,0,3618
1265,71.43302550248694,45325.621812813406,1,4761
1266,70.34827486693497,60175.81495995009,1,5326
1267,37.55883974435747,40576.808242808715,1,4585
1268,55.17404347518769,35355.07450509493,0,3445
1269,44.671213173621354,60119.21063347769,0,4402
1270,74.36375093577092,44620.93714779747,0,3819
1271,29.61637588843201,73790.46411949495,1,5708
1272,61.259160910667475,42233.76959327499,0,3618
1273,78.16327032590743,47513.26117809861,1,4842
1274,28.86708221291159,32647.311840988958,0,3211
1275,30.5219185623006,49509.744475382555,0,3839
1276,61.01084699767813,53822.934036842074,0,4108
1277,66.30754332054467,57362.163808579,1,5200
1278,48.414041397223826,57763.32045686813,1,5122
1279,55.80056083912152,48472.05399187008,0,4005
1280,31.18630934633338,62485.64542608544,0,4302
1281,47.55008217117421,52239.97534803329,1,5068
1282,24.94845661424474,56150.3954019702,0,4151
1283,37.92815936709121,51295.63836509877,1,5069
1284,35.65634171191917,50960.83103515369,0,4105
1285,45.56677232635005,48578.89556461989,0,3868
1286,75.6678344591092,56133.358443381876,0,4022
1287,29.23859505316623,58356.537602889,0,4160
1288,42.88607129073267,57742.197558524036,0,4205
1289,56.16702758479797,51762.24980504769,1,4992
1290,76.68653933658811,51703.70412153248,1,5093
1291,26.25518787521763,46742.34746159728,0,3838
1292,74.90835025357305,55471.190837246424,0,4113
1293,23.025334895311815,34540.17789266223,0,3431
1294,47.8059666239364,34895.366107444235,0,3462
1295,46.18457176828993,46595.30196995431,0,3882
1296,30.995369190386125,61019.83952781192,0,4171
1297,39.54249942318255,58252.86301191417,0,4265
1298,46.15824663760068,47722.84600660939,0,3914
1299,71.643110700459,45698.792906181116,1,4770
1300,77.2139770131607,49311.12237928846,1,4754
1301,50.173392075504246,58002.32011647741,1,5239
1302,71.94618699825415,64292.23579385338,1,5351
1303,55.706638311960326,54345.42287509634,1,5208
1304,39.643415203235875,35579.28601138384,0,3532
1305,30.04004087203508,51606.87538461447,0,3985
1306,43.61435585053142,53235.762161508144,0,4102
1307,50.415105541278564,51411.38236039289,0,4078
1308,20.755490072092485,51357.65351300095,0,3977
1309,27.042152283992746,45777.06610968025,1,4798
1310,55.21143428684928,39152.61014150257,0,3652
1311,31.950098869984046,68023.09791428143,1,5568
1312,69.91423531704044,36332.92737899086,0,3516
1313,38.27041948599982,65778.91378428138,1,5497
1314,24.499720849701554,49868.1235972979,0,3943
1315,23.178896490429658,53190.68536857418,0,4018
1316,76.10162727297035,58450.27363178366,0,4438
1317,25.31725929699651,61641.96169406445,0,4212
1318,26.73640537804772,42837.62751830249,0,3776
1319,71.48529559183069,53938.80895894111,0,4026
1320,33.765864077195324,46780.459172692164,0,3837
1321,59.2889874667738,32760.168187765772,0,3350
1322,68.63699259585326,38149.608884770045,0,3538
1323,55.64519968807191,47325.924347445194,0,3777
1324,77.36428969376666,61804.10377966738,1,5312
1325,61.95073975417216,40267.58974261982,0,3565
1326,24.990593614026817,51530.34769972107,0,3927
1327,52.621421645844556,44868.38660830482,0,3638
1328,62.5275646175294,55818.021623469656,0,4050
1329,67.7213489031536,48203.48018862281,0,3992
1330,19.631922787613675,46157.194309000806,0,3723
1331,62.570492746828315,54687.06838461519,1,5077
1332,69.19221090320588,46919.64304831964,0,3666
1333,64.3036962779921,56460.46107145315,1,5132
1334,49.76564703064708,30118.781160065104,0,3191
1335,46.39729971150578,32658.213562027027,0,3422
1336,52.063952164588585,50405.68493495591,1,4922
1337,61.68790932724933,37442.446626846104,0,3524
1338,75.2206860192141,61959.75213541615,0,4277
1339,56.25618305974975,47192.85115112772,0,3848
1340,73.04572698957512,38945.41586888484,0,3458
1341,61.4779245416351,40005.7865823404,1,4628
1342,22.23685540120855,63731.906758032004,0,4388
1343,49.051347780100556,55248.828515163026,0,4109
1344,35.76215359554503,61866.96476274342,1,5386
1345,35.68084554421948,41386.64404696182,0,3686
1346,40.06750817539102,47453.931192645265,1,4843
1347,37.5134318640295,45200.39450595787,0,3772
1348,53.87381876726021,31030.304028107978,0,3315
1349,60.38329302192054,52036.82324502775,0,4111
1350,34.6624619987576,50273.81737376575,1,4977
1351,26.04528259923964,30830.711859066276,0,3257
1352,21.64614069793665,40091.85614128534,0,3616
1353,53.696676391894236,51783.45461839807,0,4051
1354,29.540070312646147,54995.328877971544,0,4053
1355,18.57337564186936,46364.30211075641,0,3754
1356,75.52069091806965,49549.75311021905,0,3860
1357,51.30270598316092,66701.72661598375,0,4531
1358,23.731787175312313,48986.75167913082,0,3909
1359,70.26110895190409,60435.42671921545,1,5293
1360,78.95856977398732,41303.03446134978,1,4594
1361,45.813241045098465,38367.91338819427,0,3715
1362,20.634355710765806,51831.6710888098,1,5005
1363,25.287848326875938,56457.328876153806,0,4138
1364,41.66253229201679,52006.63957280935,1,4994
1365,72.90240352183038,65764.16327158627,1,5503
1366,27.17839811522125,64348.359003586535,1,5352
1367,69.08738582816713,54867.582585239885,1,5016
1368,18.928528133579206,50998.035345760676,1,4830
1369,46.358099324720285,52122.23483536841,0,4078
1370,57.952622738935226,49313.973945367514,1,5006
1371,21.74352788558698,47736.39134631278,0,3840
1372,56.115290538222176,53516.403503005466,1,5062
1373,76.55305553111248,57742.58678408549,1,5034
1374,27.936115048468892,46312.414810836264,0,3880
1375,63.235905748191875,34761.01498885875,1,4466
1376,55.76382167249969,34914.1170876165,0,3373
1377,29.477216110512295,52777.23466494292,0,4035
1378,18.384611711980693,46331.99918583294,0,3760
1379,18.57563593136748,51228.30716426851,0,3868
1380,50.98972936866577,41053.55140434702,0,3693
1381,76.452323392794,44251.02690617761,0,3755
1382,57.94651490286797,49447.56210705676,1,5057
1383,62.286590470212104,51306.43024422447,0,4007
1384,48.6196601890733,54406.91061934802,0,4065
1385,54.077114443343326,74174.59281882741,0,4747
1386,25.834786570497414,40285.99522720947,0,3576
1387,72.36287846483911,44808.83139698051,0,3692
1388,65.16914297734172,44811.45556540661,0,3813
1389,79.88833507636579,63178.100780943496,0,4280
1390,36.458822748448526,51041.98086400575,0,3893
1391,32.07510185135558,62463.73957567716,0,4351
1392,25.760022793603262,49209.571271104774,0,3885
1393,77.78100491019478,56186.703349376716,1,5002
1394,66.41488144693747,62864.51351922548,1,5371
1395,28.3121260506176,41847.956118551156,0,3580
1396,52.26656120870926,54917.00910054534,1,5193
1397,43.65362890017116,38932.201015959945,0,3669
1398,27.392132483983954,50927.63878741625,0,3907
1399,28.04852507185786,48188.715939625625,0,3886
1400,77.73513967420152,45302.15737262487,1,4782
1401,36.90777934337878,53500.57466889442,0,4072
1402,76.36923608440449,53294.18611678673,0,3959
1403,22.687861730035234,51947.86090411548,0,3796
1404,46.56978862217782,58966.708418287235,0,4250
1405,26.036381008039125,69381.0893024248,1,5532
1406,18.296817884952674,40804.94851109981,0,3644
1407,52.33349656977675,57260.957821458534,0,4187
1408,25.061434498304532,58662.85378375008,1,5148
1409,62.76552091788814,44854.22976974559,1,4717
1410,61.28321529382777,51757.20052161204,0,4025
1411,28.93264026279833,41761.068768601275,0,3666
1412,76.38801288246202,51056.56712532741,0,3904
1413,62.704691322814355,48625.34084974482,0,3900
1414,36.474156377729656,37138.17675950736,1,4633
1415,61.97249336494902,55849.09665972959,1,5153
1416,63.37967721625523,68646.2037387828,0,4573
1417,39.21803253755955,33179.231710300795,0,3349
1418,41.28649087261047,40165.963079028515,0,3638
1419,40.26460347450461,63807.745162098596,0,4387
1420,56.23034350022859,37564.040529950435,0,3512
1421,73.82542908549112,33869.10023431311,1,4371
1422,28.73798064617243,42611.026195336475,0,3778
1423,72.26237580985173,72242.63029872841,1,5630
1424,19.714495703331234,45845.70581305856,0,3727
1425,58.94099295064979,32519.269057162222,0,3452
1426,43.69521013776104,47750.63673872351,0,3913
1427,67.05945623841461,42006.7968139132,0,3757
1428,62.714283001715984,56460.397698674205,1,5244
1429,47.766684043001405,51766.04619319749,1,5025
1430,57.919570276801,33562.76143670568,0,3392
1431,49.109934103396604,49889.449029342984,0,3979
1432,68.31414517855676,35523.596966509765,0,3440
1433,47.517207130030386,47195.583058711534,0,3973
1434,50.4356713795087,62617.327256866105,0,4487
1435,33.53227635786507,47644.22307405078,0,3891
1436,55.512667042249284,33126.99893533412,0,3438
1437,36.78009813752978,58121.86291289753,0,4186
1438,53.79160890166489,33727.7045080894,0,3521
1439,28.520043165592334,57626.90648333364,0,4088
1440,27.887083725151847,51414.13269314851,0,4007
1441,43.8558439539036,40089.22348970951,0,3568
1442,44.46280993685353,58963.00282605697,0,4314
1443,34.62277442457742,64895.86769848692,0,4439
1444,26.159004722734778,42480.74976264565,0,3684
1445,20.431053431261617,48859.793017881224,0,3860
1446,19.5643732918446,47602.61885405937,0,3805
1447,34.8361179804015,68317.5886482449,0,4566
1448,46.6349134140401,59710.619403037796,1,5332
1449,63.02708344097988,28610.44398580019,0,3189
1450,47.44204544426856,38618.62863276699,0,3563
1451,74.05115080498747,42465.57444526807,0,3638
1452,20.18362788367524,37650.02823968452,0,3408
1453,29.200958535519327,40161.26053763939,0,3597
1454,38.98789855174884,57869.29028777058,0,4301
1455,53.804763660037594,57393.56181566398,0,4188
1456,70.86964178942443,40989.184770215244,0,3656
1457,39.71252102130774,48816.11679713059,0,3963
1458,34.615298315274046,34806.204341284814,0,3522
1459,21.837128468259536,60234.06285724473,0,4257
1460,68.92081561728244,54929.72680196754,1,5107
1461,41.53931947881409,44016.77345854469,0,3755
1462,53.43611211584993,41453.37825185724,0,3738
1463,78.98043592661566,40071.512880307215,0,3548
1464,18.098863377466262,58580.87932923682,0,4178
1465,27.01790872332969,58566.496151370055,0,4190
1466,66.30488162920004,53198.273618112005,1,5093
1467,67.91790408288594,47569.15717947892,0,3831
1468,65.69332138003084,52529.21327876425,0,4107
1469,51.29393124465542,45207.83810090914,0,3805
1470,78.68913282342947,35135.050049570826,1,4251
1471,42.56344271970987,64555.32251640982,0,4396
1472,55.32050928301297,63306.30306299463,1,5389
1473,21.928878282028595,62000.23959735597,0,4328
1474,43.411161894255,37443.51747006262,0,3497
1475,62.795005425615166,54722.16847536861,1,5107
1476,32.80180812778336,57385.76385992031,0,4241
1477,76.51731052253521,46211.06461421997,0,3872
1478,60.58056879388392,45262.46052187397,0,3840
1479,35.82967373716943,59722.07152315062,0,4121
1480,65.67793320776309,40810.4952361326,1,4555
1481,23.156215852102765,56632.40496111656,0,4131
1482,78.43601419564831,48665.08600353551,1,4837
1483,21.05568606256063,34336.29663707908,0,3272
1484,75.87426525122054,32513.48557191937,0,3375
1485,33.67694042039219,38774.08062601603,0,3646
1486,64.98509467683522,57985.50810998684,0,4443
1487,18.00456936485258,49119.06865040551,0,3870
1488,33.76288552913518,47821.73751652469,0,3874
1489,64.44423761228263,53675.93173665303,1,5003
1490,51.00483639563398,28363.220240072074,0,3174
1491,25.12703327750112,65768.37210444386,0,4390
1492,42.40504424191107,50332.91150107036,0,4123
1493,41.284060015241636,43848.84706014426,0,3665
1494,53.22605913921889,57404.02777100938,0,4254
1495,59.4145784925335,57260.82379146486,1,5142
1496,70.13147502955951,41685.53313071668,0,3692
1497,48.8283466125971,56558.55561067792,0,4243
1498,42.30534647292055,46972.23844797954,1,4901
1499,26.926545113913665,36144.74421467252,0,3354
1500,67.89902382936279,50839.681303736244,1,5078
1501,62.22896513570272,41085.72191834001,1,4672
1502,43.33799864219049,34319.713503336636,0,3524
1503,50.14280321644551,43671.88801141692,1,4822
1504,59.24133635353711,48806.748718031726,0,3798
1505,28.217946570547344,52832.50325420139,0,4043
1506,19.686263253291056,52091.138911996735,0,3986
1507,37.6852293495745,50765.04026492773,0,4000
1508,54.92627121744211,60707.45881376675,0,4205
1509,48.16957765945044,61313.10865169472,1,5289
1510,60.93838686551388,56235.07463317081,1,5193
1511,68.82076794562118,61784.59423043174,1,5363
1512,48.283432937277105,35636.66876916107,0,3567
1513,26.32455547050514,45094.79466711546,0,3729
1514,70.73893598753588,51248.268538435485,1,4925
1515,53.64940029099509,53911.68430525101,0,4262
1516,63.87612380853798,52099.47789113337,0,4115
1517,61.68920852371408,35009.108354934586,0,3395
1518,78.02912982253699,55412.98924574674,1,4944
1519,36.309053984820466,38289.22175553272,0,3567
1520,61.72901991231424,62187.29669363644,1,5467
1521,40.671932653806934,56991.15988997076,0,4299
1522,42.51546469695579,62686.79152798425,1,5390
1523,32.29686747284073,50984.25750442268,0,3977
1524,39.32863089035294,51025.27032635077,0,3976
1525,76.79439860281232,66023.76314663736,1,5259
1526,36.13939251075126,53297.88081355539,0,4240
1527,33.25141756930837,40682.74602243835,0,3675
1528,54.15455466537696,37222.74086366322,0,3461
1529,33.99822931798879,65729.35720728553,0,4463
1530,47.349914986846294,57261.55491643195,0,4200
1531,69.7189279064867,22543.34595144972,0,2961
1532,32.284819487044885,72690.12824701639,1,5599
1533,44.45486755540304,45949.85251919327,1,4909
1534,55.85036357124198,67808.6881009362,0,4508
1535,51.8289933235561,69016.87952192257,1,5610
1536,78.43284071974472,46781.42994522703,0,3806
1537,60.18295577250209,47956.3199069663,0,3964
1538,63.87666700700327,51489.765617797835,1,4997
1539,77.95126877393746,35406.16729230685,0,3393
1540,43.695157564168305,34982.594140183726,0,3391
1541,40.03354853378518,41329.64289471289,0,3747
1542,20.719470645515717,52126.23760991769,0,3909
1543,29.42066700416728,63351.05852741242,0,4418
1544,32.7057571872039,66312.75886334883,0,4375
1545,29.37727695842299,66304.4451426633,0,4476
1546,64.796601378187,45619.05748387554,1,4897
1547,51.22474483911893,36349.08648503701,0,3498
1548,59.39329569042497,35488.229054652096,1,4468
1549,68.86865397204116,60316.030694532914,1,5343
1550,32.30798435972547,58142.898964475215,1,5271
1551,38.20728426893295,33904.82816035124,0,3349
1552,61.918336556269004,57330.581030585156,0,4148
1553,42.351054646077316,46187.979741432224,1,4897
1554,19.814798286264736,55772.18712908935,0,4162
1555,44.96722357966643,39576.08592862331,0,3600
1556,74.31293135775569,32726.780873852247,0,3415
1557,43.359333718758236,49431.4446704883,0,3937
1558,38.599432819450314,62256.61018063485,0,4295
1559,79.35055514259169,66008.26893608079,1,5336
1560,57.953764982694814,54206.52020146219,0,4241
1561,40.69187764121321,44275.26278379798,0,3801
1562,24.325210944556055,47346.55832117394,0,3764
1563,66.84666558667811,55704.43698344357,1,5214
1564,61.90064587624097,47371.47341275791,0,3757
1565,75.15877955341102,42281.53634398933,1,4612
1566,31.471089061736514,48722.54843471388,0,3871
1567,25.12530969927038,61820.430310804804,0,4304
1568,62.892496637361944,54724.800873649976,0,4091
1569,30.61054220391913,64606.69280023432,0,4259
1570,28.91843794294876,50491.50292283774,0,4021
1571,37.828054794556465,54095.94119446969,0,4044
1572,68.64315877166314,44695.05796873518,0,3828
1573,51.451269516797105,63007.16912148351,0,4426
1574,20.84272201634142,33047.18751237468,0,3381
1575,46.761469828877665,46243.3095736856,0,3806
1576,60.406735904721465,53484.02456385926,0,4045
1577,51.37884318507898,33814.99837822685,0,3446
1578,53.491913525706465,48078.990285982705,0,4032
1579,31.936194360345205,50708.47596516085,0,3959
1580,70.55983855891158,74357.28505209941,1,5552
1581,52.806720490649695,59716.81197575106,0,4353
1582,62.221252808521946,40670.377920073006,0,3648
1583,78.87558145482475,78652.03540514354,1,5895
1584,44.54831677582099,32079.52006651111,0,3393
1585,72.62612998594352,55449.343866619165,0,3998
1586,18.45142286434975,74494.49167791093,0,4726
1587,20.071252142137446,50170.834792681075,0,4081
1588,54.59735514718665,36039.11917263336,0,3510
1589,37.30986252361644,55912.99363874931,0,4074
1590,33.39314715522141,57908.23389991613,0,4109
1591,35.231992146955434,47898.80474054078,0,4013
1592,37.74098194585643,60908.3605643332,1,5288
1593,63.19475716089222,59109.29577511716,0,4212
1594,53.29015027831856,51053.51826984805,0,3992
1595,66.92023029867867,59273.505370304076,1,5123
1596,69.47218794977321,58930.205209727144,0,4233
1597,70.2619612766795,55378.03804730489,1,5105
1598,43.70793724884303,43096.39043571224,0,3716
1599,44.118950571617475,38121.46991799751,0,3598
1600,75.42848456871621,45058.127536612374,0,3781
1601,59.02934286547345,61770.65751589157,0,4319
1602,22.988965406706605,60582.61781075114,0,4187
1603,51.615591153733035,55110.42052943709,0,4199
1604,40.07245009736423,55188.018148787894,0,4062
1605,79.22096936241451,63615.53341550792,1,5287
1606,18.84663520066214,47861.76176929257,0,3890
1607,55.9552141303746,54488.5412886492,0,4124
1608,62.864631852729204,64647.05654475127,1,5482
1609,35.912219824156026,46164.484753621284,0,3821
1610,78.365774131905,57276.45981999362,1,5359
1611,71.2912708753461,61939.56008674844,1,5260
1612,74.77047614112037,52122.64653194856,1,4902
1613,19.192387679796006,39870.9341320514,0,3499
1614,53.33207338151816,44346.8415590603,0,3740
1615,36.2683150011819,51305.65893227928,1,5050
1616,70.6397753660111,52739.06776003203,0,4079
1617,57.23667872872767,57412.998156824084,1,5296
1618,51.41037426790881,50615.66832073999,1,4836
1619,25.104466519887552,45331.24691647147,0,3724
1620,51.49381389674383,75491.1234198061,1,5773
1621,57.178057074098454,60991.56730939847,1,5235
1622,77.26656317723268,56903.13713492104,1,5058
1623,54.273162646279914,56747.99317724262,0,4248
1624,77.97883730823057,45060.41083673292,0,3770
1625,77.61957916761304,31998.467254288753,1,4249
1626,58.31242082168304,47956.97332018411,0,3907
1627,49.3662950153215,50035.3686984239,1,5030
1628,46.893348117215055,49942.66679929752,1,4920
1629,73.20347078917852,60612.63823428422,0,4220
1630,19.75191434424892,35373.5573713945,0,3388
1631,25.056108277461437,54315.97886328126,0,4036
1632,24.328447205387416,43771.98975102951,0,3763
1633,64.92999015750539,62404.770554056486,1,5271
1634,39.05836347885716,51704.46285379356,0,4115
1635,57.55404977392346,69868.98257963738,0,4599
1636,55.43454003823907,51113.011660976714,1,5073
1637,41.92133412403696,62096.55033377371,0,4286
1638,50.95719877902871,45426.70231562442,0,3790
1639,57.99858908144292,59231.83493451605,1,5254
1640,76.33892045244457,63255.18815179213,1,5258
1641,53.68931251738085,40468.336346992604,0,3661
1642,56.090785729635485,43218.70203688414,1,4747
1643,22.207060697634077,53340.99598886081,0,4147
1644,77.03738051512694,42450.71758424215,0,3556
1645,50.741079530381946,46116.17483467704,0,3798
1646,67.67895203131516,43734.2434688159,0,3815
1647,21.118045915138122,36935.7883529767,0,3515
1648,44.09642841569964,49615.041484284004,0,3959
1649,33.9324784674675,51435.67387422343,1,5091
1650,34.55250571869257,42109.26350532143,0,3594
1651,67.07013125757763,49014.962991875225,0,3939
1652,56.67973696666892,35471.335875969824,0,3464
1653,45.26420933425658,40521.34035572517,1,4740
1654,18.656315854356393,41304.21307259534,0,3651
1655,77.82553246262285,46944.82724901304,0,3816
1656,77.64544170805488,43948.52647046203,1,4683
1657,31.488237037362385,52248.20537729925,0,4009
1658,20.563475083626514,39615.275729037545,0,3671
1659,50.872360506737934,57718.19168698336,1,5249
1660,76.98747050621726,45199.90705518344,0,3674
1661,74.44454243742597,68347.45098744133,1,5472
1662,54.24909756114259,48912.34574784636,0,3888
1663,36.82002874052985,54544.74990789267,0,4126
1664,38.45757479369015,50987.09349463666,1,4958
1665,73.6706401921337,45416.94554315369,1,4792
1666,48.49061020940577,41429.55972398547,0,3641
1667,26.12920619596303,42255.97052448001,0,3690
1668,33.40237951036365,57087.87327965944,0,4224
1669,35.16128389098495,50184.73602030238,0,4042
1670,25.65989446577838,48959.194227475535,0,3851
1671,46.70875165432007,47651.422619660436,0,3862
1672,74.79515631304945,47490.93648772028,0,3839
1673,59.46451766552018,40372.49750489829,0,3770
1674,22.49338330342908,54934.05153814153,0,4000
1675,18.340678704168088,71330.500491853,0,4642
1676,35.12735538309377,59838.88293589213,0,4336
1677,40.4869619572243,31907.183100002443,0,3332
1678,66.1584794809001,50423.58814173606,1,4917
1679,77.95434248368272,55168.721789131145,1,5149
1680,42.0291647522597,49670.79306949386,1,4992
1681,60.57478184864539,62981.114320305154,1,5379
1682,79.68391825588373,47978.82972864337,0,3771
1683,64.23132820025089,41667.68999326521,0,3685
1684,57.443752043322355,67336.00247441002,0,4531
1685,22.840640959054866,51906.49004077209,0,3923
1686,38.03934247407328,48221.89606351404,0,3969
1687,74.63031382434373,39149.74880984081,1,4570
1688,30.462339864216155,59722.62332841247,0,4377
1689,70.3026022749389,64314.716840449924,1,5418
1690,61.17206847499134,47549.26956740807,1,4952
1691,40.71211099150679,43767.46189887963,0,3806
1692,50.80880472218471,46040.01133994362,0,3810
1693,51.65400106267444,36414.7759771825,0,3576
1694,62.27133467458095,63226.02527666969,1,5230
1695,50.02646834815016,50034.439384342186,1,4993
1696,26.250711391418307,49998.0322989145,0,3930
1697,65.95418963435858,65337.039554104456,1,5515
1698,43.18889480817936,42269.17752175729,1,4762
1699,77.71182119313949,45987.45062828916,1,4700
1700,35.57785450216813,48846.43235627341,0,3880
1701,34.310884378388245,60115.55448987993,1,5400
1702,38.67745853186132,65132.35522055977,0,4498
1703,53.48365498943478,59170.686211979235,1,5292
1704,73.48192389246091,57288.93071787855,0,4187
1705,28.929461688680917,55520.32143010464,0,4123
1706,35.34008545115165,21967.65915355013,0,2923
1707,54.064150275167435,46039.46821829873,0,3870
1708,46.168723014013935,42868.563779161304,1,4868
1709,45.734019009854975,63008.33668701239,1,5432
1710,68.88552424997721,44471.34207180756,0,3877
1711,75.2804547557044,70708.9740990451,0,4408
1712,47.84103189633268,46340.916699065965,0,3809
1713,60.61581131773097,41023.69958343926,1,4649
1714,67.66564008369842,64449.364810209576,1,5398
1715,50.138717444004165,51729.41854164709,0,3973
1716,36.247617355131595,52826.88496283688,0,4021
1717,57.561245058781594,60908.6956326521,1,5274
1718,54.27676421897567,47986.51838356449,1,4994
1719,73.89689482385585,43193.14244930682,0,3619
1720,21.249236279731072,58032.750237333705,0,4028
1721,74.42814600227493,46578.36170029461,1,4854
1722,51.1347857462523,45275.11157800951,1,4742
1723,18.971919195094664,43077.43101841153,0,3698
1724,39.371535083602865,49533.28736281331,0,3891
1725,62.90868096026983,43804.19911750665,1,4673
1726,48.282851452021646,58695.26007527249,0,4294
1727,78.76986032134153,48531.171472340306,0,3813
1728,44.20182457752501,53280.917630679636,0,4081
1729,38.251384236812484,36369.56500457096,0,3497
1730,68.94365993463322,58078.34303052804,1,5297
1731,51.97021536019795,56606.64029101993,0,4276
1732,60.304247901878654,57788.500451366795,1,5149
1733,67.953544958398,65073.20252758542,1,5414
1734,59.628507859788456,53795.76205684444,0,4012
1735,44.1892646756572,56519.295489168464,1,5235
1736,25.73737976944664,53520.00158355527,0,4098
1737,53.97538632742063,45162.611140273584,0,3789
1738,73.6408662572141,48642.571301314194,1,4809
1739,43.97133044414173,48650.28570673703,0,3990
1740,74.4649645602561,60053.362157157375,1,5361
1741,49.218724826508925,41456.74510560987,0,3657
1742,56.49217687143355,32052.345586611307,0,3372
1743,69.64528551544986,59829.106565380964,1,5216
1744,53.00502079772473,58027.749601445954,0,4220
1745,23.640099036324937,45326.03643605218,0,3841
1746,78.8207228496245,35857.6706834011,0,3394
1747,33.24265671859569,38800.06550593621,0,3694
1748,62.05133037507231,58871.96671831431,1,5242
1749,49.317033194299796,50762.820508581506,0,4009
1750,47.6839034826979,62231.28781133696,1,5321
1751,33.124330769747274,43343.63681006224,0,3728
1752,62.77334747340645,46587.262561472635,0,3722
1753,24.99287241952121,44953.44013663006,0,3678
1754,79.4081051804121,53275.73353509654,0,4030
1755,70.41315930064664,61423.86791502953,1,5354
1756,51.13955428035911,57465.31449005692,0,4159
1757,44.32228327559659,67910.56135663288,1,5434
1758,35.76080721251179,49274.62890206036,0,4052
1759,49.09867119832759,62476.81944733755,0,4464
1760,72.52388264549842,50711.42978389851,1,4966
1761,35.050396843442385,31522.26513366916,0,3270
1762,49.033322445794425,69659.1487208322,1,5600
1763,32.542093928155914,47589.26129561012,0,3969
1764,38.90324504722699,48421.95711420195,0,3848
1765,29.796151553246613,55254.575960517766,1,5121
1766,79.41343002311365,30883.29064555542,0,3108
1767,53.43284168067225,59348.05412505521,0,4331
1768,63.43453769027512,58459.46216666919,1,5074
1769,24.091494634026276,51184.64665490002,0,3816
1770,40.699288104607575,55029.1446716526,0,4211
1771,73.34366778893394,48017.22920191678,0,3860
1772,23.23517623828477,57655.35827797117,0,4101
1773,28.259960157056014,59073.38956326215,0,4268
1774,56.775891841772456,51973.911727060375,1,4980
1775,56.61291763446196,63738.48206430752,1,5464
1776,69.97007675614364,40106.69951662871,0,3621
1777,76.00055136002813,40108.9762029175,0,3472
1778,26.803161476366355,25230.14603599739,0,3122
1779,34.08117674867397,57702.542746146646,0,4160
1780,44.50260715298187,49138.734194285724,0,3996
1781,18.056003702317476,41423.320454528024,0,3554
1782,22.328486783501084,56391.73598112329,0,3998
1783,32.04245923234334,47527.9965667139,0,3831
1784,47.82832176898033,52333.795684405755,0,4143
1785,33.59440976645399,58708.14117979715,0,4138
1786,72.35427731782897,56738.55173875338,0,4130
1787,38.10491828360469,66272.66980882298,0,4489
1788,75.32661435284297,57516.96518469389,1,5150
1789,78.43681016555202,42116.58848797206,0,3496
1790,45.89141510226989,41917.79195207866,0,3692
1791,32.081986647758065,36263.9632101964,0,3458
1792,36.083300272226204,45954.007867010805,0,3712
1793,66.13268826288567,60280.630404521624,0,4264
1794,34.947681883140646,34812.17567979261,0,3402
1795,41.596137811057645,45161.99840018713,0,3776
1796,47.67170322587469,56150.7320418719,0,4179
1797,53.65688922113902,58216.20459164484,1,5205
1798,79.75822729867676,51266.58866469934,0,4001
1799,32.397004820142726,55752.50041731763,0,4035
1800,39.91226960138647,71062.37753525542,1,5603
1801,34.29925297465168,58944.89589147589,0,4320
1802,40.389033071910035,42128.491164609586,0,3646
1803,24.249880047466476,36027.80439608376,0,3445
1804,40.30820556894493,53273.196269564,0,4147
1805,73.04763195079208,57946.54440432652,0,4157
1806,36.51257056647984,45839.80094065942,0,3970
1807,41.05995635064227,57112.743815332746,0,4257
1808,76.55739819515195,49594.6199898879,1,4845
1809,63.15949777226583,32955.44365868713,0,3291
